tmdb_id,title,show_name,rating,tmdb_rating_processed,release_year,release_month,cast,Plot Summary
1010380,To Catch a Jedi,Star Wars: The Clone Wars,9.0,4.5,2012,09,"[{'name': 'Tom Kane', 'character': 'Yoda / Narrator (voice)', 'gender': 2}]","Ahsoka Tano is framed for bombing the Jedi Temple hangar. She is arrested and expelled from the Jedi Order. Anakin Skywalker, torn between loyalty to the Jedi and his Padawan, struggles to prove her innocence while she is hunted by the Republic.
"
1010381,The Wrong Jedi,Star Wars: The Clone Wars,9.4,4.7,2012,09,"[{'name': 'Tom Kane', 'character': 'Yoda / Narrator (voice)', 'gender': 2}]","Ahsoka is framed for a bombing at the Jedi Temple and subsequent murder of clones. Despite Anakin's desperate attempts to prove her innocence, she is betrayed by the Jedi Council and arrested. Feeling abandoned, Ahsoka goes on the run, desperately trying to prove her own innocence and uncover the real culprit.
"
1010394,The Unknown,Star Wars: The Clone Wars,8.4,4.2,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","**""The Clone Wars"" Season 6, Episode 1 (""The Unknown"") follows ARC Trooper Fives as he investigates the mysterious death of a fellow clone trooper. His investigation leads him to uncover a secret conspiracy involving a bio-chip implanted in all clone troopers, ultimately suggesting that the chips are designed to control the clones and potentially betray the Jedi.**
"
1010383,Conspiracy,Star Wars: The Clone Wars,8.3,4.15,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Clone trooper Tup, part of Anakin Skywalker's 501st Legion, malfunctions during a battle and executes a Jedi Master without provocation. As Tup's condition worsens, the Republic struggles to understand the cause of his erratic behavior, fearing a possible Separatist plot. The episode focuses on the investigation into Tup's actions and the growing suspicion that something is terribly wrong with the clone troopers.
"
1010384,Fugitive,Star Wars: The Clone Wars,8.4,4.2,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Clone Trooper Tup, a normally loyal soldier, malfunctions during battle and inexplicably kills a Jedi Master. He is taken back to Kamino for medical examination where his erratic behavior and violent outburst raise questions about the clones' programming and their loyalty to the Republic. The episode focuses on the initial investigation into Tup's actions and hints at a deeper conspiracy.
"
1010385,Orders,Star Wars: The Clone Wars,8.6,4.3,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","On the planet Abafar, Tup's former squadmate, CT-5385, nicknamed ""Hardcase,"" begins experiencing strange, psychotic episodes similar to Tup's. Commander Rex and Fives investigate, uncovering a disturbing pattern. As Hardcase's condition worsens, they must race against time to find the cause of the malady and prevent it from spreading further among the clone troopers.
"
1010386,An Old Friend,Star Wars: The Clone Wars,7.7,3.85,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Clone trooper Tup suffers a mysterious mental breakdown and kills a Jedi Master. Confused and afraid, he is sent back to Kamino for examination, where the Kaminoans and Republic officials suspect Separatist sabotage. This episode follows the investigation into Tup's condition, hinting at a deeper conspiracy within the clone army involving Order 66.
"
1010387,The Rise of Clovis,Star Wars: The Clone Wars,7.645,3.8225,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","On the Republic ship Tribunal, Clone Trooper Tup succumbs to a mysterious and fatal condition. As Tup is being examined on Kamino, ARC Trooper Fives discovers a sinister conspiracy involving a secret order encoded within the clones' genetic structure. His investigation uncovers a hidden plot that threatens the entire Republic and the Jedi Order.
"
1010388,Crisis at the Heart,Star Wars: The Clone Wars,7.8,3.9,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","In Star Wars: The Clone Wars, Season 6, Episode 7 (""Crisis at the Heart""), Senator Rush Clovis returns to the Republic Senate after disappearing. He proposes nationalizing the banks of Cato Neimoidia, a move that alarms Padmé Amidala due to Clovis's shady past and the potential risks. She investigates his actions and discovers a Separatist conspiracy to undermine the Republic's economy, forcing her to choose between her loyalty to the Republic and her complex feelings for Clovis.
"
1010389,The Disappeared (1),Star Wars: The Clone Wars,7.1,3.55,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","In Star Wars: The Clone Wars, Season 6, Episode 8, ""The Lost One,"" Anakin and Obi-Wan investigate the Jedi Archives after Sifo-Dyas' lightsaber is recovered, uncovering a connection to the creation of the Clone Army. Their investigation leads them to the banking clan of Scipio where they find evidence implicating a key Separatist figure in Sifo-Dyas' death and the creation of the clone army.
"
1010390,The Disappeared (2),Star Wars: The Clone Wars,7.3,3.65,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","On the run after exposing a conspiracy within the Jedi Order, Tup's defective inhibitor chip triggers strange behavior in other clone troopers, particularly Fives. Fives desperately seeks answers and attempts to warn Anakin and Rex about the chips' true purpose, unaware that he is being manipulated and framed as a threat to the Republic by Darth Sidious and Count Dooku.
"
1010395,The Lost One,Star Wars: The Clone Wars,8.6,4.3,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Clone trooper Tup's disturbing malfunction, where he prematurely executed Order 66, leads ARC Trooper Fives to investigate a suspected conspiracy. As Fives digs deeper into the Kaminoan cloning process and the inhibitor chips implanted in all clones, he uncovers a disturbing truth about a sinister plot to control the Republic. He becomes increasingly paranoid and desperate to expose the truth, leading to a confrontation that ultimately ends in tragedy and leaves the Republic unknowingly poised on the brink of disaster.
"
1010391,Voices,Star Wars: The Clone Wars,9.1,4.55,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Fives, plagued by nightmares and visions of treachery, intensifies his investigation into the inhibitor chips implanted in the clones' brains. He discovers a connection between the chips, Order 66, and a Separatist plot orchestrated by Count Dooku, but struggles to convince anyone of the imminent danger. He ultimately gets too close to the truth, leading to a confrontation and his capture by Republic forces, where he desperately tries to expose the conspiracy before being tragically silenced.
"
1010396,Destiny,Star Wars: The Clone Wars,9.0,4.5,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Clone trooper Tup's mysterious malfunction and premature execution of a Jedi master prompted an investigation into the clones' behavior. This episode concludes that investigation, revealing that a Separatist conspiracy involving a hidden bio-chip programmed into every clone is responsible for Order 66, the pre-programmed command to eliminate the Jedi. While the Jedi are unaware of the full scope of the plot, the episode ends with the knowledge that the clones are not entirely in control of their actions.
"
1010397,Sacrifice,Star Wars: The Clone Wars,9.3,4.65,2014,03,"[{'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi / Plo Koon (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","In ""Sacrifice,"" Yoda travels to the ancient Sith homeworld of Moraband (Korriban) guided by Qui-Gon Jinn's Force ghost. He faces trials and illusions conjured by Darth Bane's spirit, confronting his own pride and fear in order to learn about Force immortality and balance in the Force. He ultimately learns crucial information that will shape his understanding of the Force and prepares him for his eventual role in Luke's training.
"
2170502,Gone With a Trace,Star Wars: The Clone Wars,6.6,3.3,2020,02,"[{'name': 'Ashley Eckstein', 'character': 'Ahsoka Tano (voice)', 'gender': 1}, {'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Ahsoka makes a new friend, Trace Martez, while working as a mechanic in the Coruscant underworld. Their first job together quickly goes wrong when they accept a delivery to Kessel, unaware of the cargo's dangerous nature and the criminal enterprise they've become entangled with.
"
2170503,Deal No Deal,Star Wars: The Clone Wars,6.1,3.05,2020,02,"[{'name': 'Ashley Eckstein', 'character': 'Ahsoka Tano (voice)', 'gender': 1}, {'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Ahsoka Tano investigates a crashed Separatist cruiser on the planet Raada, where she encounters Trace and Rafa Martez, two sisters trying to scrape by in the criminal underworld. When a deal with the Pyke Syndicate goes wrong, Ahsoka is forced to intervene, revealing her fighting skills and drawing the attention of the Pykes.
"
2201892,Dangerous Debt,Star Wars: The Clone Wars,5.9,2.95,2020,02,"[{'name': 'Ashley Eckstein', 'character': 'Ahsoka Tano (voice)', 'gender': 1}, {'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Ahsoka Tano, under the alias ""Ashla,"" befriends Trace and Rafa Martez while working as a mechanic in the Coruscant underworld. When the sisters agree to transport spice for the Pyke Syndicate, Ahsoka reluctantly joins, trying to keep them safe and the spice from falling into the wrong hands. This episode focuses on the journey itself, highlighting the dangers and complexities of the underworld and the Martez sisters' naivete.
"
2201893,Together Again,Star Wars: The Clone Wars,7.0,3.5,2020,02,"[{'name': 'Ashley Eckstein', 'character': 'Ahsoka Tano (voice)', 'gender': 1}, {'name': 'Matt Lanter', 'character': 'Anakin Skywalker (voice)', 'gender': 2}, {'name': 'James Arnold Taylor', 'character': 'Obi-Wan Kenobi (voice)', 'gender': 2}, {'name': 'Dee Bradley Baker', 'character': 'Clone Troopers (voice)', 'gender': 2}, {'name': 'Tom Kane', 'character': 'Yoda / Wullf Yularen / Narrator (voice)', 'gender': 2}]","Ahsoka teams up with Trace and Rafa, two sisters trying to survive in the Coruscant underworld, to run spice for the Pyke Syndicate. Things go wrong when they're double-crossed, forcing Ahsoka to decide whether to reveal her Jedi past and risk everything to help the sisters escape the dangerous situation they're in.
"
